# Wall heat-flux
# Time         	patch          	min            	max            	integral       
1149           	plate	6.0757186e+03	6.3559604e+03	1.2555635e+03
1149           	riser	-5.1467791e+03	-3.8787574e+03	-9.3352125e+02
1150           	plate	6.0760326e+03	6.3558225e+03	1.2555484e+03
1150           	riser	-5.1466951e+03	-3.8806676e+03	-9.3355706e+02
1151           	plate	6.0760421e+03	6.3559484e+03	1.2555444e+03
1151           	riser	-5.1466806e+03	-3.8807088e+03	-9.3355440e+02
1152           	plate	6.0760515e+03	6.3562155e+03	1.2555405e+03
1152           	riser	-5.1466665e+03	-3.8807490e+03	-9.3355167e+02
1153           	plate	6.0760608e+03	6.3564661e+03	1.2555365e+03
1153           	riser	-5.1466530e+03	-3.8807882e+03	-9.3354885e+02
1154           	plate	6.0760701e+03	6.3567007e+03	1.2555325e+03
1154           	riser	-5.1466399e+03	-3.8808261e+03	-9.3354596e+02
1155           	plate	6.0763883e+03	6.3562477e+03	1.2555049e+03
1155           	riser	-5.1466196e+03	-3.8826913e+03	-9.3359106e+02
1156           	plate	6.0763974e+03	6.3564515e+03	1.2555008e+03
1156           	riser	-5.1466075e+03	-3.8827345e+03	-9.3358805e+02
1157           	plate	6.0764064e+03	6.3566406e+03	1.2554966e+03
1157           	riser	-5.1465959e+03	-3.8827809e+03	-9.3358498e+02
1158           	plate	6.0764153e+03	6.3568155e+03	1.2554924e+03
1158           	riser	-5.1465847e+03	-3.8828294e+03	-9.3358185e+02
1159           	plate	6.0764240e+03	6.3569766e+03	1.2554882e+03
1159           	riser	-5.1465739e+03	-3.8828793e+03	-9.3357867e+02
1160           	plate	6.0767523e+03	6.3563246e+03	1.2554493e+03
1160           	riser	-5.1466154e+03	-3.8846572e+03	-9.3363091e+02
1161           	plate	6.0767608e+03	6.3564598e+03	1.2554450e+03
1161           	riser	-5.1466055e+03	-3.8847070e+03	-9.3362761e+02
1162           	plate	6.0767691e+03	6.3565828e+03	1.2554406e+03
1162           	riser	-5.1465961e+03	-3.8847556e+03	-9.3362424e+02
1163           	plate	6.0767773e+03	6.3566941e+03	1.2554362e+03
1163           	riser	-5.1465872e+03	-3.8848022e+03	-9.3362082e+02
1164           	plate	6.0767853e+03	6.3567941e+03	1.2554317e+03
1164           	riser	-5.1465786e+03	-3.8848461e+03	-9.3361733e+02
1165           	plate	6.0771284e+03	6.3560202e+03	1.2553828e+03
1165           	riser	-5.1466781e+03	-3.8864696e+03	-9.3367457e+02
1166           	plate	6.0771360e+03	6.3560898e+03	1.2553782e+03
1166           	riser	-5.1466704e+03	-3.8865067e+03	-9.3367096e+02
1167           	plate	6.0771434e+03	6.3561579e+03	1.2553735e+03
1167           	riser	-5.1466631e+03	-3.8865401e+03	-9.3366728e+02
1168           	plate	6.0771505e+03	6.3562243e+03	1.2553687e+03
1168           	riser	-5.1466563e+03	-3.8865695e+03	-9.3366354e+02
1169           	plate	6.0771573e+03	6.3562889e+03	1.2553639e+03
1169           	riser	-5.1466498e+03	-3.8865941e+03	-9.3365973e+02
1170           	plate	6.0775184e+03	6.3568367e+03	1.2553061e+03
1170           	riser	-5.1468035e+03	-3.8880222e+03	-9.3372036e+02
1171           	plate	6.0775247e+03	6.3568968e+03	1.2553011e+03
1171           	riser	-5.1467978e+03	-3.8880358e+03	-9.3371641e+02
1172           	plate	6.0775307e+03	6.3569542e+03	1.2552960e+03
1172           	riser	-5.1467925e+03	-3.8880433e+03	-9.3371239e+02
1173           	plate	6.0775363e+03	6.3570089e+03	1.2552908e+03
1173           	riser	-5.1467876e+03	-3.8880439e+03	-9.3370829e+02
1174           	plate	6.0775416e+03	6.3570606e+03	1.2552856e+03
1174           	riser	-5.1467830e+03	-3.8880380e+03	-9.3370412e+02
1175           	plate	6.0779214e+03	6.3572290e+03	1.2552197e+03
1175           	riser	-5.1469868e+03	-3.8892526e+03	-9.3376699e+02
1176           	plate	6.0779259e+03	6.3572740e+03	1.2552142e+03
1176           	riser	-5.1469829e+03	-3.8892333e+03	-9.3376267e+02
1177           	plate	6.0779301e+03	6.3573152e+03	1.2552087e+03
1177           	riser	-5.1469795e+03	-3.8892068e+03	-9.3375828e+02
1178           	plate	6.0779337e+03	6.3573526e+03	1.2552030e+03
1178           	riser	-5.1469763e+03	-3.8891729e+03	-9.3375382e+02
1179           	plate	6.0779370e+03	6.3573859e+03	1.2551972e+03
1179           	riser	-5.1469735e+03	-3.8891317e+03	-9.3374929e+02
1180           	plate	6.0783335e+03	6.3571270e+03	1.2551235e+03
1180           	riser	-5.1472244e+03	-3.8901449e+03	-9.3381402e+02
1181           	plate	6.0783358e+03	6.3571514e+03	1.2551175e+03
1181           	riser	-5.1472223e+03	-3.8900903e+03	-9.3380937e+02
1182           	plate	6.0783374e+03	6.3571712e+03	1.2551113e+03
1182           	riser	-5.1472205e+03	-3.8900295e+03	-9.3380466e+02
1183           	plate	6.0783385e+03	6.3571859e+03	1.2551050e+03
1183           	riser	-5.1472190e+03	-3.8899630e+03	-9.3379990e+02
1184           	plate	6.0783390e+03	6.3571956e+03	1.2550985e+03
1184           	riser	-5.1472178e+03	-3.8898914e+03	-9.3379509e+02
1185           	plate	6.0787490e+03	6.3564690e+03	1.2550177e+03
1185           	riser	-5.1475117e+03	-3.8907267e+03	-9.3386115e+02
1186           	plate	6.0787482e+03	6.3564678e+03	1.2550109e+03
1186           	riser	-5.1475111e+03	-3.8906465e+03	-9.3385623e+02
1187           	plate	6.0787466e+03	6.3564609e+03	1.2550040e+03
1187           	riser	-5.1475108e+03	-3.8905628e+03	-9.3385127e+02
1188           	plate	6.0787444e+03	6.3564481e+03	1.2549970e+03
1188           	riser	-5.1475108e+03	-3.8904758e+03	-9.3384626e+02
1189           	plate	6.0787413e+03	6.3564292e+03	1.2549897e+03
1189           	riser	-5.1475110e+03	-3.8903859e+03	-9.3384121e+02
1190           	plate	6.0791596e+03	6.3552058e+03	1.2549028e+03
1190           	riser	-5.1478411e+03	-3.8910654e+03	-9.3390740e+02
1191           	plate	6.0791549e+03	6.3551741e+03	1.2548953e+03
1191           	riser	-5.1478419e+03	-3.8909706e+03	-9.3390228e+02
1192           	plate	6.0791493e+03	6.3551359e+03	1.2548875e+03
1192           	riser	-5.1478429e+03	-3.8908739e+03	-9.3389712e+02
1193           	plate	6.0791428e+03	6.3550907e+03	1.2548796e+03
1193           	riser	-5.1478442e+03	-3.8907756e+03	-9.3389194e+02
1194           	plate	6.0791353e+03	6.3550386e+03	1.2548715e+03
1194           	riser	-5.1478457e+03	-3.8906762e+03	-9.3388675e+02
1195           	plate	6.0795550e+03	6.3533014e+03	1.2547803e+03
1195           	riser	-5.1482041e+03	-3.8912004e+03	-9.3395123e+02
1196           	plate	6.0795454e+03	6.3532346e+03	1.2547718e+03
1196           	riser	-5.1482062e+03	-3.8911006e+03	-9.3394601e+02
1197           	plate	6.0795347e+03	6.3531602e+03	1.2547630e+03
1197           	riser	-5.1482084e+03	-3.8910014e+03	-9.3394080e+02
1198           	plate	6.0795228e+03	6.3530782e+03	1.2547541e+03
1198           	riser	-5.1482109e+03	-3.8909033e+03	-9.3393557e+02
1199           	plate	6.0795096e+03	6.3529882e+03	1.2547449e+03
1199           	riser	-5.1482135e+03	-3.8908065e+03	-9.3393036e+02
1200           	plate	6.0799195e+03	6.3507129e+03	1.2546497e+03
1200           	riser	-5.1485997e+03	-3.8911714e+03	-9.3399253e+02
1201           	plate	6.0799038e+03	6.3506066e+03	1.2546401e+03
1201           	riser	-5.1486028e+03	-3.8910780e+03	-9.3398733e+02
1202           	plate	6.0798866e+03	6.3504919e+03	1.2546302e+03
1202           	riser	-5.1486060e+03	-3.8909865e+03	-9.3398215e+02
1203           	plate	6.0798680e+03	6.3503686e+03	1.2546201e+03
1203           	riser	-5.1486095e+03	-3.8908967e+03	-9.3397699e+02
1204           	plate	6.0798479e+03	6.3502364e+03	1.2546098e+03
1204           	riser	-5.1486131e+03	-3.8908084e+03	-9.3397186e+02
1205           	plate	6.0802327e+03	6.3474130e+03	1.2545114e+03
1205           	riser	-5.1490237e+03	-3.8910048e+03	-9.3403079e+02
1206           	plate	6.0802093e+03	6.3472628e+03	1.2545005e+03
1206           	riser	-5.1490276e+03	-3.8909195e+03	-9.3402572e+02
1207           	plate	6.0801842e+03	6.3471033e+03	1.2544894e+03
1207           	riser	-5.1490318e+03	-3.8908357e+03	-9.3402069e+02
1208           	plate	6.0801574e+03	6.3470438e+03	1.2544780e+03
1208           	riser	-5.1490361e+03	-3.8907535e+03	-9.3401569e+02
1209           	plate	6.0801287e+03	6.3470122e+03	1.2544663e+03
1209           	riser	-5.1490406e+03	-3.8906728e+03	-9.3401073e+02
1210           	plate	6.0804659e+03	6.3461572e+03	1.2543638e+03
1210           	riser	-5.1494778e+03	-3.8907133e+03	-9.3406726e+02
1211           	plate	6.0804333e+03	6.3461195e+03	1.2543516e+03
1211           	riser	-5.1494826e+03	-3.8906360e+03	-9.3406237e+02
1212           	plate	6.0803985e+03	6.3460791e+03	1.2543391e+03
1212           	riser	-5.1494874e+03	-3.8905605e+03	-9.3405752e+02
1213           	plate	6.0803616e+03	6.3460360e+03	1.2543263e+03
1213           	riser	-5.1494924e+03	-3.8904866e+03	-9.3405271e+02
1214           	plate	6.0803225e+03	6.3459905e+03	1.2543131e+03
1214           	riser	-5.1494976e+03	-3.8904145e+03	-9.3404793e+02
1215           	plate	6.0805755e+03	6.3451133e+03	1.2541981e+03
1215           	riser	-5.1499912e+03	-3.8903935e+03	-9.3411036e+02
1216           	plate	6.0805316e+03	6.3450800e+03	1.2541841e+03
1216           	riser	-5.1499965e+03	-3.8903252e+03	-9.3410567e+02
1217           	plate	6.0804852e+03	6.3450438e+03	1.2541698e+03
1217           	riser	-5.1500020e+03	-3.8902585e+03	-9.3410102e+02
1218           	plate	6.0804362e+03	6.3450048e+03	1.2541551e+03
1218           	riser	-5.1500075e+03	-3.8901932e+03	-9.3409642e+02
1219           	plate	6.0803846e+03	6.3449632e+03	1.2541399e+03
1219           	riser	-5.1500132e+03	-3.8901289e+03	-9.3409185e+02
1220           	plate	6.0804739e+03	6.3436530e+03	1.2539668e+03
1220           	riser	-5.1507380e+03	-3.8904248e+03	-9.3420359e+02
1221           	plate	6.0804166e+03	6.3436241e+03	1.2539506e+03
1221           	riser	-5.1507438e+03	-3.8903619e+03	-9.3419911e+02
1222           	plate	6.0803564e+03	6.3435922e+03	1.2539338e+03
1222           	riser	-5.1507497e+03	-3.8902991e+03	-9.3419466e+02
1223           	plate	6.0802932e+03	6.3435574e+03	1.2539164e+03
1223           	riser	-5.1507557e+03	-3.8902360e+03	-9.3419026e+02
1224           	plate	6.0802269e+03	6.3435199e+03	1.2538982e+03
1224           	riser	-5.1507617e+03	-3.8901725e+03	-9.3418590e+02
1225           	plate	6.0799766e+03	6.3407276e+03	1.2535086e+03
1225           	riser	-5.1523502e+03	-3.8918619e+03	-9.3449223e+02
1226           	plate	6.0799038e+03	6.3407269e+03	1.2534889e+03
1226           	riser	-5.1523564e+03	-3.8917968e+03	-9.3448795e+02
1227           	plate	6.0798276e+03	6.3407219e+03	1.2534684e+03
1227           	riser	-5.1523626e+03	-3.8917310e+03	-9.3448371e+02
1228           	plate	6.0797479e+03	6.3407130e+03	1.2534470e+03
1228           	riser	-5.1523688e+03	-3.8916643e+03	-9.3447951e+02
1229           	plate	6.0796647e+03	6.3407003e+03	1.2534249e+03
1229           	riser	-5.1523752e+03	-3.8915970e+03	-9.3447535e+02
1230           	plate	6.0793721e+03	6.3399568e+03	1.2532324e+03
1230           	riser	-5.1531327e+03	-3.8920657e+03	-9.3459513e+02
1231           	plate	6.0792815e+03	6.3399370e+03	1.2532091e+03
1231           	riser	-5.1531390e+03	-3.8919975e+03	-9.3459106e+02
1232           	plate	6.0791871e+03	6.3399139e+03	1.2531854e+03
1232           	riser	-5.1531454e+03	-3.8919292e+03	-9.3458704e+02
1233           	plate	6.0790888e+03	6.3398876e+03	1.2531614e+03
1233           	riser	-5.1531518e+03	-3.8918609e+03	-9.3458305e+02
1234           	plate	6.0789865e+03	6.3398584e+03	1.2531372e+03
1234           	riser	-5.1531583e+03	-3.8917930e+03	-9.3457912e+02
1235           	plate	6.0784965e+03	6.3397720e+03	1.2530464e+03
1235           	riser	-5.1535033e+03	-3.8915409e+03	-9.3460275e+02
1236           	plate	6.0783862e+03	6.3397372e+03	1.2530221e+03
1236           	riser	-5.1535098e+03	-3.8914744e+03	-9.3459889e+02
1237           	plate	6.0782716e+03	6.3397053e+03	1.2529980e+03
1237           	riser	-5.1535162e+03	-3.8914091e+03	-9.3459508e+02
1238           	plate	6.0781529e+03	6.3396834e+03	1.2529741e+03
1238           	riser	-5.1535227e+03	-3.8913453e+03	-9.3459132e+02
1239           	plate	6.0780299e+03	6.3396584e+03	1.2529504e+03
1239           	riser	-5.1535291e+03	-3.8912830e+03	-9.3458759e+02
1240           	plate	6.0772197e+03	6.3398834e+03	1.2529020e+03
1240           	riser	-5.1537219e+03	-3.8905942e+03	-9.3456855e+02
1241           	plate	6.0770881e+03	6.3398526e+03	1.2528788e+03
1241           	riser	-5.1537283e+03	-3.8905371e+03	-9.3456491e+02
1242           	plate	6.0769520e+03	6.3398190e+03	1.2528560e+03
1242           	riser	-5.1537347e+03	-3.8904833e+03	-9.3456131e+02
1243           	plate	6.0768115e+03	6.3397891e+03	1.2528334e+03
1243           	riser	-5.1537411e+03	-3.8904323e+03	-9.3455776e+02
1244           	plate	6.0766666e+03	6.3397684e+03	1.2528113e+03
1244           	riser	-5.1537474e+03	-3.8903840e+03	-9.3455424e+02
1245           	plate	6.0754201e+03	6.3401538e+03	1.2527781e+03
1245           	riser	-5.1539018e+03	-3.8894405e+03	-9.3451781e+02
1246           	plate	6.0752662e+03	6.3401271e+03	1.2527567e+03
1246           	riser	-5.1539081e+03	-3.8893963e+03	-9.3451438e+02
1247           	plate	6.0751078e+03	6.3400975e+03	1.2527356e+03
1247           	riser	-5.1539143e+03	-3.8893536e+03	-9.3451098e+02
1248           	plate	6.0749450e+03	6.3400653e+03	1.2527149e+03
1248           	riser	-5.1539205e+03	-3.8893123e+03	-9.3450762e+02
1249           	plate	6.0747776e+03	6.3400355e+03	1.2526946e+03
1249           	riser	-5.1539267e+03	-3.8892721e+03	-9.3450429e+02
1250           	plate	6.0729651e+03	6.3404462e+03	1.2526515e+03
1250           	riser	-5.1541419e+03	-3.8882466e+03	-9.3447355e+02
1251           	plate	6.0727887e+03	6.3404237e+03	1.2526318e+03
1251           	riser	-5.1541480e+03	-3.8882082e+03	-9.3447029e+02
1252           	plate	6.0726079e+03	6.3403983e+03	1.2526125e+03
1252           	riser	-5.1541540e+03	-3.8881704e+03	-9.3446706e+02
1253           	plate	6.0724226e+03	6.3403700e+03	1.2525935e+03
1253           	riser	-5.1541599e+03	-3.8881331e+03	-9.3446386e+02
1254           	plate	6.0722329e+03	6.3403391e+03	1.2525748e+03
1254           	riser	-5.1541658e+03	-3.8880962e+03	-9.3446069e+02
1255           	plate	6.0697134e+03	6.3406454e+03	1.2525047e+03
1255           	riser	-5.1545033e+03	-3.8871883e+03	-9.3445338e+02
1256           	plate	6.0695148e+03	6.3406095e+03	1.2524866e+03
1256           	riser	-5.1545090e+03	-3.8871520e+03	-9.3445026e+02
1257           	plate	6.0693118e+03	6.3405712e+03	1.2524689e+03
1257           	riser	-5.1545147e+03	-3.8871159e+03	-9.3444717e+02
1258           	plate	6.0691044e+03	6.3405307e+03	1.2524514e+03
1258           	riser	-5.1545203e+03	-3.8870801e+03	-9.3444411e+02
1259           	plate	6.0688926e+03	6.3404879e+03	1.2524343e+03
1259           	riser	-5.1545258e+03	-3.8870443e+03	-9.3444107e+02
1260           	plate	6.0655254e+03	6.3406336e+03	1.2523288e+03
1260           	riser	-5.1550092e+03	-3.8864087e+03	-9.3446704e+02
1261           	plate	6.0653049e+03	6.3405868e+03	1.2523123e+03
1261           	riser	-5.1550146e+03	-3.8863731e+03	-9.3446405e+02
1262           	plate	6.0650800e+03	6.3405380e+03	1.2522961e+03
1262           	riser	-5.1550198e+03	-3.8863376e+03	-9.3446107e+02
1263           	plate	6.0648507e+03	6.3404873e+03	1.2522802e+03
1263           	riser	-5.1550250e+03	-3.8863022e+03	-9.3445812e+02
1264           	plate	6.0646170e+03	6.3404349e+03	1.2522646e+03
1264           	riser	-5.1550301e+03	-3.8862668e+03	-9.3445519e+02
1265           	plate	6.0602834e+03	6.3404550e+03	1.2521253e+03
1265           	riser	-5.1556577e+03	-3.8858364e+03	-9.3451233e+02
1266           	plate	6.0600409e+03	6.3403991e+03	1.2521103e+03
1266           	riser	-5.1556626e+03	-3.8858012e+03	-9.3450943e+02
1267           	plate	6.0597939e+03	6.3403416e+03	1.2520956e+03
1267           	riser	-5.1556674e+03	-3.8857660e+03	-9.3450655e+02
1268           	plate	6.0595425e+03	6.3402824e+03	1.2520812e+03
1268           	riser	-5.1556721e+03	-3.8857309e+03	-9.3450369e+02
1269           	plate	6.0592866e+03	6.3402216e+03	1.2520672e+03
1269           	riser	-5.1556767e+03	-3.8856959e+03	-9.3450084e+02
1270           	plate	6.0538880e+03	6.3401716e+03	1.2518982e+03
1270           	riser	-5.1564358e+03	-3.8853987e+03	-9.3458497e+02
1271           	plate	6.0536231e+03	6.3401078e+03	1.2518848e+03
1271           	riser	-5.1564402e+03	-3.8853641e+03	-9.3458216e+02
1272           	plate	6.0533535e+03	6.3400425e+03	1.2518716e+03
1272           	riser	-5.1564444e+03	-3.8853297e+03	-9.3457935e+02
1273           	plate	6.0530794e+03	6.3399758e+03	1.2518588e+03
1273           	riser	-5.1564486e+03	-3.8852956e+03	-9.3457657e+02
1274           	plate	6.0528007e+03	6.3399076e+03	1.2518463e+03
1274           	riser	-5.1564527e+03	-3.8852619e+03	-9.3457379e+02
1275           	plate	6.0462743e+03	6.3398818e+03	1.2516560e+03
1275           	riser	-5.1573128e+03	-3.8849953e+03	-9.3467670e+02
1276           	plate	6.0459863e+03	6.3398107e+03	1.2516442e+03
1276           	riser	-5.1573166e+03	-3.8849623e+03	-9.3467395e+02
1277           	plate	6.0456937e+03	6.3397382e+03	1.2516326e+03
1277           	riser	-5.1573203e+03	-3.8849298e+03	-9.3467122e+02
1278           	plate	6.0453964e+03	6.3396643e+03	1.2516214e+03
1278           	riser	-5.1573239e+03	-3.8848978e+03	-9.3466849e+02
1279           	plate	6.0450945e+03	6.3395889e+03	1.2516106e+03
1279           	riser	-5.1573274e+03	-3.8848662e+03	-9.3466578e+02
1280           	plate	6.0374209e+03	6.3396815e+03	1.2514066e+03
1280           	riser	-5.1582607e+03	-3.8845306e+03	-9.3477996e+02
1281           	plate	6.0371098e+03	6.3396032e+03	1.2513964e+03
1281           	riser	-5.1582639e+03	-3.8845001e+03	-9.3477726e+02
1282           	plate	6.0367942e+03	6.3395234e+03	1.2513865e+03
1282           	riser	-5.1582670e+03	-3.8844701e+03	-9.3477458e+02
1283           	plate	6.0364741e+03	6.3394421e+03	1.2513769e+03
1283           	riser	-5.1582700e+03	-3.8844407e+03	-9.3477190e+02
1284           	plate	6.0361497e+03	6.3393593e+03	1.2513677e+03
1284           	riser	-5.1582729e+03	-3.8844119e+03	-9.3476923e+02
1285           	plate	6.0273539e+03	6.3396390e+03	1.2511543e+03
1285           	riser	-5.1592645e+03	-3.8839342e+03	-9.3489053e+02
1286           	plate	6.0270211e+03	6.3395529e+03	1.2511457e+03
1286           	riser	-5.1592671e+03	-3.8839065e+03	-9.3488788e+02
1287           	plate	6.0266842e+03	6.3394651e+03	1.2511374e+03
1287           	riser	-5.1592696e+03	-3.8838794e+03	-9.3488523e+02
1288           	plate	6.0263434e+03	6.3393755e+03	1.2511295e+03
1288           	riser	-5.1592719e+03	-3.8838530e+03	-9.3488259e+02
1289           	plate	6.0259990e+03	6.3392841e+03	1.2511218e+03
1289           	riser	-5.1592742e+03	-3.8838271e+03	-9.3487995e+02
1290           	plate	6.0161453e+03	6.3397669e+03	1.2508973e+03
1290           	riser	-5.1603327e+03	-3.8831865e+03	-9.3501044e+02
1291           	plate	6.0157939e+03	6.3396717e+03	1.2508903e+03
1291           	riser	-5.1603346e+03	-3.8831617e+03	-9.3500781e+02
1292           	plate	6.0154395e+03	6.3395744e+03	1.2508836e+03
1292           	riser	-5.1603365e+03	-3.8831375e+03	-9.3500518e+02
1293           	plate	6.0150821e+03	6.3394750e+03	1.2508772e+03
1293           	riser	-5.1603382e+03	-3.8831139e+03	-9.3500254e+02
1294           	plate	6.0146545e+03	6.3393734e+03	1.2508711e+03
1294           	riser	-5.1603398e+03	-3.8830908e+03	-9.3499991e+02
