t_h,T_plate_C,T_heater_C,mdot_kgs,T_gas_out_C
9.403106247793857619e+01,3.297421114917066234e+02,4.278984552555190248e+02,5.260178665679267063e-01,1.035315673956625346e+02
9.405106483115660865e+01,3.297315486192399021e+02,4.278867522561703254e+02,5.260118623375027447e-01,1.035271633034549836e+02
9.407106718437462689e+01,3.297209885494534092e+02,4.278750521601185710e+02,5.260058597002001957e-01,1.035227603797991378e+02
9.409106953759265934e+01,3.297104312829114861e+02,4.278633549673982088e+02,5.259998586563398026e-01,1.035183586249302721e+02
9.411107189081067759e+01,3.296998768201467556e+02,4.278516606780208349e+02,5.259938592062243234e-01,1.035139580390704168e+02
9.413107424402871004e+01,3.296893251616602356e+02,4.278399692919754216e+02,5.259878613501385303e-01,1.035095586224284716e+02
9.415107659724672828e+01,3.296787763079222486e+02,4.278282808092291134e+02,5.259818650883497648e-01,1.035051603752005462e+02
9.417107895046476074e+01,3.296682302593726490e+02,4.278165952297271133e+02,5.259758704211081604e-01,1.035007632975700744e+02
9.419108130368279319e+01,3.296576870164215052e+02,4.278049125533933648e+02,5.259698773486466417e-01,1.034963673897079275e+02
9.421108365690081143e+01,3.296471465794496680e+02,4.277932327801307792e+02,5.259638858711819243e-01,1.034919726517729828e+02
9.423108601011884389e+01,3.296366089488091120e+02,4.277815559098218046e+02,5.259578959889138483e-01,1.034875790839120100e+02
9.425108836333686213e+01,3.296260741248233899e+02,4.277698819423284249e+02,5.259519077020263778e-01,1.034831866862598417e+02
9.427109071655489458e+01,3.296155421077884284e+02,4.277582108774929566e+02,5.259459210106878224e-01,1.034787954589398851e+02
9.429109306977291283e+01,3.296050128979726423e+02,4.277465427151379345e+02,5.259399359150507269e-01,1.034744054020640647e+02
9.431109542299094528e+01,3.295944864956175024e+02,4.277348774550666803e+02,5.259339524152523149e-01,1.034700165157330503e+02
9.433109777620896352e+01,3.295839629009381042e+02,4.277232150970637576e+02,5.259279705114148218e-01,1.034656288000365407e+02
9.435110012942699598e+01,3.295734421141236226e+02,4.277115556408949715e+02,5.259219902036458283e-01,1.034612422550533779e+02
9.437110248264501422e+01,3.295629241353375392e+02,4.276998990863080508e+02,5.259160114920383711e-01,1.034568568808517739e+02
9.439110483586304667e+01,3.295524089647183246e+02,4.276882454330326482e+02,5.259100343766709429e-01,1.034524726774894248e+02
9.441110718908106492e+01,3.295418966023796656e+02,4.276765946807809087e+02,5.259040588576082698e-01,1.034480896450137379e+02
9.443110954229909737e+01,3.295313870484110339e+02,4.276649468292474694e+02,5.258980849349011999e-01,1.034437077834620027e+02
9.445111189551711561e+01,3.295208803028781404e+02,4.276533018781101418e+02,5.258921126085871478e-01,1.034393270928616744e+02
9.447111424873514807e+01,3.295103763658230491e+02,4.276416598270297982e+02,5.258861418786899833e-01,1.034349475732302608e+02
9.449111660195316631e+01,3.294998752372650870e+02,4.276300206756511670e+02,5.258801727452205865e-01,1.034305692245757200e+02
9.451111895517119876e+01,3.294893769172006159e+02,4.276183844236024925e+02,5.258742052081770701e-01,1.034261920468966878e+02
9.453112130838921701e+01,3.294788814056038291e+02,4.276067510704964434e+02,5.258682392675446682e-01,1.034218160401823638e+02
9.455112366160724946e+01,3.294683887024272053e+02,4.275951206159297726e+02,5.258622749232962912e-01,1.034174412044128530e+02
9.457112601482526770e+01,3.294578988076015094e+02,4.275834930594842263e+02,5.258563121753927483e-01,1.034130675395593926e+02
9.459112836804330016e+01,3.294474117210365876e+02,4.275718684007262027e+02,5.258503510237827472e-01,1.034086950455843521e+02
9.461113072126131840e+01,3.294369274426212542e+02,4.275602466392075485e+02,5.258443914684030052e-01,1.034043237224413474e+02
9.463113307447935085e+01,3.294264459722242009e+02,4.275486277744654444e+02,5.258384335091789152e-01,1.033999535700756951e+02
9.465113542769738331e+01,3.294159673096937695e+02,4.275370118060227469e+02,5.258324771460243241e-01,1.033955845884240716e+02
9.467113778091540155e+01,3.294054914548588613e+02,4.275253987333884425e+02,5.258265223788419762e-01,1.033912167774151953e+02
9.469114013413343400e+01,3.293950184075288234e+02,4.275137885560575342e+02,5.258205692075234028e-01,1.033868501369695991e+02
9.471114248735145225e+01,3.293845481674939037e+02,4.275021812735114963e+02,5.258146176319494769e-01,1.033824846669997441e+02
9.473114484056948470e+01,3.293740807345258190e+02,4.274905768852186156e+02,5.258086676519904135e-01,1.033781203674105313e+02
9.475114719378750294e+01,3.293636161083778688e+02,4.274789753906341048e+02,5.258027192675058803e-01,1.033737572380991310e+02
9.477114954700553540e+01,3.293531542887851629e+02,4.274673767892002161e+02,5.257967724783454422e-01,1.033693952789549826e+02
9.479115190022355364e+01,3.293426952754650756e+02,4.274557810803465827e+02,5.257908272843483388e-01,1.033650344898603066e+02
9.481115425344158609e+01,3.293322390681177012e+02,4.274441882634905596e+02,5.257848836853442620e-01,1.033606748706900476e+02
9.483115660665960434e+01,3.293217856664257397e+02,4.274325983380372236e+02,5.257789416811525784e-01,1.033563164213119876e+02
9.485115895987763679e+01,3.293113350700551791e+02,4.274210113033797143e+02,5.257730012715837731e-01,1.033519591415867467e+02
9.487116131309565503e+01,3.293008872786552956e+02,4.274094271588993479e+02,5.257670624564381168e-01,1.033476030313681804e+02
9.489116366631368749e+01,3.292904422918593355e+02,4.273978459039659583e+02,5.257611252355074427e-01,1.033432480905033231e+02
9.491116601953170573e+01,3.292800001092844013e+02,4.273862675379381244e+02,5.257551896085739251e-01,1.033388943188325584e+02
9.493116837274973818e+01,3.292695607305320209e+02,4.273746920601631700e+02,5.257492555754110786e-01,1.033345417161896762e+02
9.495117072596775643e+01,3.292591241551880330e+02,4.273631194699773914e+02,5.257433231357835357e-01,1.033301902824020999e+02
9.497117307918578888e+01,3.292486903828232698e+02,4.273515497667065119e+02,5.257373922894473806e-01,1.033258400172908864e+02
9.499117543240380712e+01,3.292382594129936706e+02,4.273399829496656821e+02,5.257314630361500374e-01,1.033214909206707830e+02
9.501117778562183958e+01,3.292278312452405089e+02,4.273284190181595932e+02,5.257255353756309368e-01,1.033171429923506253e+02
9.503118013883985782e+01,3.292174058790907338e+02,4.273168579714828184e+02,5.257196093076210719e-01,1.033127962321331665e+02
9.505118249205789027e+01,3.292069833140569699e+02,4.273052998089198127e+02,5.257136848318434419e-01,1.033084506398151916e+02
9.507118484527590851e+01,3.291965635496380855e+02,4.272937445297453678e+02,5.257077619480131636e-01,1.033041062151876872e+02
9.509118719849394097e+01,3.291861465853193067e+02,4.272821921332244983e+02,5.257018406558376933e-01,1.032997629580361263e+02
9.511118955171195921e+01,3.291757324205724444e+02,4.272706426186128965e+02,5.256959209550167156e-01,1.032954208681402406e+02
9.513119190492999167e+01,3.291653210548561219e+02,4.272590959851568186e+02,5.256900028452425877e-01,1.032910799452743049e+02
9.515119425814802412e+01,3.291549124876160022e+02,4.272475522320934260e+02,5.256840863262001173e-01,1.032867401892071939e+02
9.517119661136604236e+01,3.291445067182851290e+02,4.272360113586508987e+02,5.256781713975670067e-01,1.032824015997025526e+02
9.519119896458407482e+01,3.291341037462840404e+02,4.272244733640485492e+02,5.256722580590139637e-01,1.032780641765186829e+02
9.521120131780209306e+01,3.291237035710208829e+02,4.272129382474971635e+02,5.256663463102044798e-01,1.032737279194089410e+02
9.523120367102012551e+01,3.291133061918918656e+02,4.272014060081990010e+02,5.256604361507954959e-01,1.032693928281215108e+02
9.525120602423814375e+01,3.291029116082812607e+02,4.271898766453480221e+02,5.256545275804368478e-01,1.032650589023997441e+02
9.527120837745617621e+01,3.290925198195618577e+02,4.271783501581298879e+02,5.256486205987720428e-01,1.032607261419819906e+02
9.529121073067419445e+01,3.290821308250949642e+02,4.271668265457221878e+02,5.256427152054381491e-01,1.032563945466021096e+02
9.531121308389222690e+01,3.290717446242307460e+02,4.271553058072947806e+02,5.256368114000655734e-01,1.032520641159890147e+02
9.533121543711024515e+01,3.290613612163081143e+02,4.271437879420096806e+02,5.256309091822787272e-01,1.032477348498671859e+02
9.535121779032827760e+01,3.290509806006554072e+02,4.271322729490212851e+02,5.256250085516958048e-01,1.032434067479565556e+02
9.537122014354629584e+01,3.290406027765901626e+02,4.271207608274766017e+02,5.256191095079287834e-01,1.032390798099725089e+02
9.539122249676432830e+01,3.290302277434195730e+02,4.271092515765152484e+02,5.256132120505838667e-01,1.032347540356262812e+02
9.541122484998234654e+01,3.290198555004405989e+02,4.270977451952695674e+02,5.256073161792613746e-01,1.032304294246246741e+02
9.543122720320037899e+01,3.290094860469400828e+02,4.270862416828650794e+02,5.256014218935560756e-01,1.032261059766703966e+02
9.545122955641839724e+01,3.289991193821950901e+02,4.270747410384201430e+02,5.255955291930569651e-01,1.032217836914619511e+02
9.547123190963642969e+01,3.289887555054727954e+02,4.270632432610464093e+02,5.255896380773474874e-01,1.032174625686939180e+02
9.549123426285444793e+01,3.289783944160308238e+02,4.270517483498488218e+02,5.255837485460056469e-01,1.032131426080566143e+02
9.551123661607248039e+01,3.289680361131175914e+02,4.270402563039257302e+02,5.255778605986042296e-01,1.032088238092368329e+02
9.553123896929049863e+01,3.289576805959723060e+02,4.270287671223692314e+02,5.255719742347108037e-01,1.032045061719172168e+02
9.555124132250853108e+01,3.289473278638250804e+02,4.270172808042649422e+02,5.255660894538876082e-01,1.032001896957768849e+02
9.557124367572654933e+01,3.289369779158971596e+02,4.270057973486923402e+02,5.255602062556922194e-01,1.031958743804911478e+02
9.559124602894458178e+01,3.289266307514011487e+02,4.269943167547247640e+02,5.255543246396768842e-01,1.031915602257315641e+02
9.561124838216261423e+01,3.289162863695410124e+02,4.269828390214297542e+02,5.255484446053890757e-01,1.031872472311663955e+02
9.563125073538063248e+01,3.289059447695123026e+02,4.269713641478688260e+02,5.255425661523716041e-01,1.031829353964601523e+02
9.565125308859866493e+01,3.288956059505024996e+02,4.269598921330978101e+02,5.255366892801627277e-01,1.031786247212741046e+02
9.567125544181668317e+01,3.288852699116908980e+02,4.269484229761669667e+02,5.255308139882957086e-01,1.031743152052659980e+02
9.569125779503471563e+01,3.288749366522487207e+02,4.269369566761209853e+02,5.255249402762995903e-01,1.031700068480903383e+02
9.571126014825273387e+01,3.288646061713395738e+02,4.269254932319990985e+02,5.255190681436989752e-01,1.031656996493984479e+02
9.573126250147076632e+01,3.288542784681194462e+02,4.269140326428351955e+02,5.255131975900139141e-01,1.031613936088382957e+02
9.575126485468878457e+01,3.288439535417365960e+02,4.269025749076581633e+02,5.255073286147604605e-01,1.031570887260548375e+02
9.577126720790681702e+01,3.288336313913321192e+02,4.268911200254914320e+02,5.255014612174502275e-01,1.031527850006899598e+02
9.579126956112483526e+01,3.288233120160397220e+02,4.268796679953537705e+02,5.254955953975909422e-01,1.031484824323824228e+02
9.581127191434286772e+01,3.288129954149861760e+02,4.268682188162587181e+02,5.254897311546861127e-01,1.031441810207682011e+02
9.583127426756088596e+01,3.288026815872910902e+02,4.268567724872151530e+02,5.254838684882353617e-01,1.031398807654801999e+02
9.585127662077891841e+01,3.287923705320672525e+02,4.268453290072272921e+02,5.254780073977344257e-01,1.031355816661485392e+02
9.587127897399693666e+01,3.287820622484208570e+02,4.268338883752945776e+02,5.254721478826750447e-01,1.031312837224004966e+02
9.589128132721496911e+01,3.287717567354515040e+02,4.268224505904119042e+02,5.254662899425456279e-01,1.031269869338606213e+02
9.591128368043298735e+01,3.287614539922520862e+02,4.268110156515697327e+02,5.254604335768304768e-01,1.031226913001508478e+02
9.593128603365101981e+01,3.287511540179094709e+02,4.267995835577542039e+02,5.254545787850104510e-01,1.031183968208903252e+02
9.595128838686903805e+01,3.287408568115041589e+02,4.267881543079471385e+02,5.254487255665629686e-01,1.031141034956957014e+02
9.597129074008707050e+01,3.287305623721103984e+02,4.267767279011261508e+02,5.254428739209618948e-01,1.031098113241810665e+02
9.599129309330508875e+01,3.287202706987967531e+02,4.267653043362646486e+02,5.254370238476775423e-01,1.031055203059579526e+02
9.601129544652312120e+01,3.287099817906255339e+02,4.267538836123321744e+02,5.254311753461771151e-01,1.031012304406355042e+02
9.603129779974113944e+01,3.286996956466535948e+02,4.267424657282941780e+02,5.254253284159243753e-01,1.030969417278204219e+02
9.605130015295917190e+01,3.286894122659319919e+02,4.267310506831122439e+02,5.254194830563799767e-01,1.030926541671170753e+02
9.607130250617720435e+01,3.286791316475062104e+02,4.267196384757442047e+02,5.254136392670013533e-01,1.030883677581274469e+02
9.609130485939522259e+01,3.286688537904162786e+02,4.267082291051441416e+02,5.254077970472427195e-01,1.030840825004513590e+02
9.611130721261325505e+01,3.286585786936968816e+02,4.266968225702623840e+02,5.254019563965555140e-01,1.030797983936863034e+02
9.613130956583127329e+01,3.286483063563775886e+02,4.266854188700459645e+02,5.253961173143880670e-01,1.030755154374276117e+02
9.615131191904930574e+01,3.286380367774826254e+02,4.266740180034381638e+02,5.253902798001857111e-01,1.030712336312685693e+02
9.617131427226732399e+01,3.286277699560313295e+02,4.266626199693788521e+02,5.253844438533910033e-01,1.030669529748001310e+02
9.619131662548535644e+01,3.286175058910379221e+02,4.266512247668047166e+02,5.253786094734436141e-01,1.030626734676114324e+02
9.621131897870337468e+01,3.286072445815120773e+02,4.266398323946489199e+02,5.253727766597806603e-01,1.030583951092895063e+02
9.623132133192140714e+01,3.285969860264583531e+02,4.266284428518415552e+02,5.253669454118361504e-01,1.030541178994192819e+02
9.625132368513942538e+01,3.285867302248768738e+02,4.266170561373094188e+02,5.253611157290418721e-01,1.030498418375839265e+02
9.627132603835745783e+01,3.285764771757632161e+02,4.266056722499763509e+02,5.253552876108268377e-01,1.030455669233646177e+02
9.629132839157547608e+01,3.285662268781082958e+02,4.265942911887632363e+02,5.253494610566175060e-01,1.030412931563406573e+02
9.631133074479350853e+01,3.285559793308987082e+02,4.265829129525877761e+02,5.253436360658376714e-01,1.030370205360894715e+02
9.633133309801152677e+01,3.285457345331168426e+02,4.265715375403648295e+02,5.253378126379091295e-01,1.030327490621868378e+02
9.635133545122955923e+01,3.285354924837406543e+02,4.265601649510065272e+02,5.253319907722506787e-01,1.030284787342066011e+02
9.637133780444757747e+01,3.285252531817441195e+02,4.265487951834221576e+02,5.253261704682792299e-01,1.030242095517209009e+02
9.639134015766560992e+01,3.285150166260972355e+02,4.265374282365182808e+02,5.253203517254093624e-01,1.030199415143003989e+02
9.641134251088362817e+01,3.285047828157657932e+02,4.265260641091987281e+02,5.253145345430531021e-01,1.030156746215138241e+02
9.643134486410166062e+01,3.284945517497118317e+02,4.265147028003649439e+02,5.253087189206204766e-01,1.030114088729284276e+02
9.645134721731967886e+01,3.284843234268935248e+02,4.265033443089155298e+02,5.253029048575192927e-01,1.030071442681098119e+02
9.647134957053771132e+01,3.284740978462652947e+02,4.264919886337468142e+02,5.252970923531551373e-01,1.030028808066220449e+02
9.649135192375572956e+01,3.284638750067780393e+02,4.264806357737526241e+02,5.252912814069317093e-01,1.029986184880277165e+02
9.651135427697376201e+01,3.284536549073789047e+02,4.264692857278243991e+02,5.252854720182507098e-01,1.029943573118878248e+02
9.653135663019179447e+01,3.284434375470115128e+02,4.264579384948511915e+02,5.252796641865113969e-01,1.029900972777620041e+02
9.655135898340981271e+01,3.284332229246160750e+02,4.264465940737198935e+02,5.252738579111114747e-01,1.029858383852082397e+02
9.657136133662784516e+01,3.284230110391295057e+02,4.264352524633151234e+02,5.252680531914466489e-01,1.029815806337834374e+02
